,Rank,Country,Population2023,Density(P/Km²),Land Area(Km²),Migrants(net),Fert.Rate,MedianAge,UrbanPop%,WorldShare,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
13213,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,El Fuerte,83,Moderate,2,Good,14,Good,3,Good,83,Moderate
13214,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Encarnacion,61,Moderate,1,Good,28,Good,1,Good,61,Moderate
13215,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Fernandez,69,Moderate,1,Good,12,Good,2,Good,69,Moderate
13216,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Lombardia,47,Good,1,Good,9,Good,3,Good,47,Good
13217,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Mapastepec,71,Moderate,2,Good,8,Good,6,Good,71,Moderate
13218,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cheran,58,Moderate,1,Good,11,Good,4,Good,58,Moderate
13219,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ensenada,30,Good,0,Good,30,Good,2,Good,3,Good
13220,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Miahuatlan,76,Moderate,3,Good,3,Good,7,Good,76,Moderate
13221,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Octopan,48,Good,1,Good,25,Good,2,Good,48,Good
13222,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Nanacamilpa,197,Unhealthy,2,Good,8,Good,12,Good,197,Unhealthy
13223,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Teocaltiche,54,Moderate,1,Good,26,Good,1,Good,54,Moderate
13224,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tetla,176,Unhealthy,3,Good,8,Good,9,Good,176,Unhealthy
13225,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tarimoro,44,Good,1,Good,24,Good,2,Good,44,Good
13226,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Reforma,81,Moderate,1,Good,23,Good,0,Good,81,Moderate
13227,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Reynosa,35,Good,0,Good,27,Good,0,Good,35,Good
13228,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Agustin,57,Moderate,1,Good,26,Good,1,Good,57,Moderate
13229,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Sebastian El Grande,53,Moderate,1,Good,30,Good,0,Good,53,Moderate
13230,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cancun,29,Good,0,Good,29,Good,0,Good,16,Good
13231,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cerro Azul,59,Moderate,1,Good,26,Good,0,Good,59,Moderate
13232,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Gonzalez,57,Moderate,1,Good,21,Good,1,Good,57,Moderate
13233,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ecatepec,189,Unhealthy,5,Good,4,Good,21,Good,189,Unhealthy
13234,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Lagos De Moreno,51,Moderate,1,Good,31,Good,0,Good,51,Moderate
13235,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Las Choapas,67,Moderate,1,Good,23,Good,0,Good,67,Moderate
13236,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Coacalco,180,Unhealthy,5,Good,5,Good,19,Good,180,Unhealthy
13237,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Nealtican,134,Unhealthy for Sensitive Groups,2,Good,11,Good,8,Good,134,Unhealthy for Sensitive Groups
13238,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Panuco,100,Unhealthy for Sensitive Groups,1,Good,18,Good,3,Good,100,Unhealthy for Sensitive Groups
13239,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Nuevo Laredo,47,Good,0,Good,25,Good,0,Good,47,Good
13240,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Aldama,94,Moderate,1,Good,18,Good,1,Good,94,Moderate
13241,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Frontera,106,Unhealthy for Sensitive Groups,3,Good,20,Good,4,Good,106,Unhealthy for Sensitive Groups
13242,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Juan De Las Huertas,76,Moderate,2,Good,10,Good,8,Good,76,Moderate
13243,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Mexicali,37,Good,1,Good,21,Good,7,Good,37,Good
13244,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Macuspana,165,Unhealthy,5,Good,6,Good,10,Good,165,Unhealthy
13245,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Matias Romero,79,Moderate,1,Good,15,Good,1,Good,79,Moderate
13246,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zihuatanejo,36,Good,1,Good,17,Good,2,Good,36,Good
13247,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tenango De Arista,177,Unhealthy,4,Good,7,Good,22,Good,177,Unhealthy
13248,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tenango De Rio Blanco,84,Moderate,2,Good,15,Good,6,Good,84,Moderate
13249,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Patzcuaro,19,Good,0,Good,9,Good,1,Good,19,Good
13250,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Atencingo,95,Moderate,2,Good,7,Good,9,Good,95,Moderate
13251,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Saucillo,77,Moderate,1,Good,31,Good,0,Good,77,Moderate
13252,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Acatlan,77,Moderate,3,Good,3,Good,10,Good,77,Moderate
13253,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Altotonga,75,Moderate,3,Good,8,Good,8,Good,75,Moderate
13254,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Arandas,39,Good,1,Good,10,Good,3,Good,39,Good
13255,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Sombrerete,29,Good,1,Good,16,Good,2,Good,29,Good
13256,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Autopan,87,Moderate,2,Good,10,Good,9,Good,87,Moderate
13257,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Xalmimilulco,326,Hazardous,4,Good,2,Good,17,Good,326,Hazardous
13258,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Teolocholco,195,Unhealthy,1,Good,34,Good,3,Good,195,Unhealthy
13259,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tlaltizapan,98,Moderate,2,Good,33,Good,3,Good,98,Moderate
13260,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tlaxco,207,Very Unhealthy,1,Good,33,Good,3,Good,207,Very Unhealthy
13261,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Trancoso,31,Good,0,Good,28,Good,0,Good,31,Good
13262,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Acatzingo,125,Unhealthy for Sensitive Groups,2,Good,11,Good,8,Good,125,Unhealthy for Sensitive Groups
13263,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Apatlaco,91,Moderate,2,Good,8,Good,10,Good,91,Moderate
13264,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Atotonilco El Alto,37,Good,1,Good,9,Good,3,Good,37,Good
13265,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Chiconcuac,269,Very Unhealthy,3,Good,13,Good,16,Good,269,Very Unhealthy
13266,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Costa Rica,105,Unhealthy for Sensitive Groups,2,Good,11,Good,4,Good,105,Unhealthy for Sensitive Groups
13267,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cuautitlan,176,Unhealthy,4,Good,11,Good,16,Good,176,Unhealthy
13268,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cananea,47,Good,1,Good,21,Good,1,Good,47,Good
13269,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cuauhtemoc,44,Good,0,Good,29,Good,0,Good,44,Good
13270,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Colotlan,21,Good,1,Good,11,Good,1,Good,21,Good
13271,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tehuantepec,62,Moderate,2,Good,10,Good,4,Good,62,Moderate
13272,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tequisquiapan,57,Moderate,1,Good,17,Good,4,Good,57,Moderate
13273,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Texmelucan,169,Unhealthy,2,Good,4,Good,12,Good,169,Unhealthy
13274,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Valle De Bravo,46,Good,1,Good,11,Good,5,Good,46,Good
13275,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zacapu,37,Good,1,Good,7,Good,3,Good,37,Good
13276,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Apaseo El Alto,45,Good,1,Good,24,Good,2,Good,45,Good
13277,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Nicolas Romero,163,Unhealthy,5,Good,4,Good,18,Good,163,Unhealthy
13278,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Actopan,67,Moderate,1,Good,18,Good,3,Good,67,Moderate
13279,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Coatzintla,98,Moderate,3,Good,8,Good,10,Good,98,Moderate
13280,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Huatabampo,58,Moderate,1,Good,25,Good,1,Good,58,Moderate
13281,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Momoxpan,152,Unhealthy,3,Good,7,Good,11,Good,152,Unhealthy
13282,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tecamachalco,82,Moderate,1,Good,30,Good,1,Good,82,Moderate
13283,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Victor Rosales,40,Good,1,Good,27,Good,0,Good,40,Good
13284,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Luis De La Paz,40,Good,0,Good,29,Good,0,Good,40,Good
13285,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Las Rosas,47,Good,1,Good,24,Good,0,Good,47,Good
13286,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Los Reyes,51,Moderate,1,Good,31,Good,0,Good,51,Moderate
13287,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Capilla De Guadalupe,54,Moderate,1,Good,30,Good,0,Good,54,Moderate
13288,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Agua Dulce,67,Moderate,2,Good,20,Good,1,Good,67,Moderate
13289,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Aguascalientes,55,Moderate,1,Good,21,Good,2,Good,55,Moderate
13290,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Peto,57,Moderate,1,Good,24,Good,0,Good,57,Moderate
13291,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Abasolo,53,Moderate,1,Good,28,Good,3,Good,53,Moderate
13292,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Charcas,41,Good,1,Good,23,Good,0,Good,41,Good
13293,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Chilapa,30,Good,1,Good,14,Good,2,Good,30,Good
13294,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Yaqui,70,Moderate,1,Good,26,Good,0,Good,70,Moderate
13295,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Axochiapan,65,Moderate,2,Good,11,Good,6,Good,65,Moderate
13296,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Calvillo,61,Moderate,1,Good,25,Good,1,Good,61,Moderate
13297,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Gustavo Diaz Ordaz,76,Moderate,2,Good,19,Good,3,Good,76,Moderate
13298,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,La Cruz,35,Good,1,Good,14,Good,1,Good,35,Good
13299,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Dzitbalche,43,Good,1,Good,22,Good,0,Good,43,Good
13300,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Eagle Pass,45,Good,1,Good,21,Good,3,Good,45,Good
13301,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ajoloapan,117,Unhealthy for Sensitive Groups,1,Good,17,Good,4,Good,117,Unhealthy for Sensitive Groups
13302,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Atlacomulco,83,Moderate,1,Good,21,Good,3,Good,83,Moderate
13303,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Queretaro,139,Unhealthy for Sensitive Groups,2,Good,10,Good,8,Good,139,Unhealthy for Sensitive Groups
13304,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Rafael Lara Grajales,90,Moderate,1,Good,15,Good,5,Good,90,Moderate
13305,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Huixquilucan,167,Unhealthy,5,Good,5,Good,19,Good,167,Unhealthy
13306,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cosamaloapan,88,Moderate,2,Good,21,Good,4,Good,88,Moderate
13307,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Gabriel Casa Blanca,82,Moderate,2,Good,8,Good,6,Good,82,Moderate
13308,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Uman,59,Moderate,1,Good,21,Good,1,Good,59,Moderate
13309,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Juchitan,69,Moderate,2,Good,17,Good,2,Good,69,Moderate
13310,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Santiago Tuxtla,62,Moderate,2,Good,18,Good,3,Good,62,Moderate
13311,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ojinaga,65,Moderate,1,Good,28,Good,0,Good,65,Moderate
13312,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Madera,73,Moderate,1,Good,18,Good,1,Good,73,Moderate
13313,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Libres,151,Unhealthy,2,Good,7,Good,8,Good,151,Unhealthy
13314,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Marcos,93,Moderate,2,Good,17,Good,7,Good,93,Moderate
13315,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Martin De Las Piramides,255,Very Unhealthy,2,Good,18,Good,10,Good,255,Very Unhealthy
13316,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Huejutla,110,Unhealthy for Sensitive Groups,3,Good,7,Good,10,Good,110,Unhealthy for Sensitive Groups
13317,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Jalpa,31,Good,1,Good,14,Good,2,Good,31,Good
13318,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Juchitepec,163,Unhealthy,2,Good,8,Good,14,Good,163,Unhealthy
13319,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tacambaro,28,Good,0,Good,7,Good,1,Good,28,Good
13320,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Nuevo San Juan Parangaricutiro,29,Good,1,Good,8,Good,2,Good,29,Good
13321,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ocosingo,31,Good,1,Good,13,Good,1,Good,31,Good
13322,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Las Guacamayas,17,Good,0,Good,17,Good,0,Good,9,Good
13323,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Villahermosa,173,Unhealthy,6,Good,7,Good,10,Good,173,Unhealthy
13324,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zapotiltic,35,Good,1,Good,5,Good,4,Good,35,Good
13325,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Acuna,62,Moderate,1,Good,32,Good,1,Good,62,Moderate
13326,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Cueramaro,50,Good,1,Good,33,Good,0,Good,50,Good
13327,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zapopan,52,Moderate,1,Good,30,Good,0,Good,52,Moderate
13328,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Bacalar,53,Moderate,1,Good,25,Good,0,Good,53,Moderate
13329,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zumpango,175,Unhealthy,3,Good,12,Good,13,Good,175,Unhealthy
13330,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Rio Bravo,158,Unhealthy,3,Good,14,Good,6,Good,158,Unhealthy
13331,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Huimanguillo,164,Unhealthy,7,Good,6,Good,10,Good,164,Unhealthy
13332,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Huitzuco,47,Good,1,Good,12,Good,6,Good,47,Good
13333,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Anahuac,43,Good,0,Good,30,Good,0,Good,43,Good
13334,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Colima,38,Good,1,Good,8,Good,3,Good,38,Good
13335,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Guadalupe Victoria,50,Good,1,Good,32,Good,0,Good,50,Good
13336,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Paracho,57,Moderate,1,Good,11,Good,4,Good,57,Moderate
13337,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Celaya,54,Moderate,1,Good,31,Good,1,Good,54,Moderate
13338,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Nacozari,65,Moderate,1,Good,28,Good,0,Good,65,Moderate
13339,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Oaxaca,60,Moderate,1,Good,17,Good,2,Good,60,Moderate
13340,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Juan Del Rio,48,Good,1,Good,29,Good,1,Good,48,Good
13341,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ario,35,Good,1,Good,27,Good,0,Good,35,Good
13342,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Laredo,119,Unhealthy for Sensitive Groups,2,Good,20,Good,2,Good,119,Unhealthy for Sensitive Groups
13343,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ezequiel Montes,40,Good,1,Good,28,Good,0,Good,40,Good
13344,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Pabellon De Arteaga,45,Good,1,Good,29,Good,0,Good,45,Good
13345,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Altepexi,73,Moderate,2,Good,17,Good,5,Good,73,Moderate
13346,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Pichucalco,195,Unhealthy,11,Good,2,Good,13,Good,195,Unhealthy
13347,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tamazunchale,110,Unhealthy for Sensitive Groups,3,Good,1,Good,13,Good,110,Unhealthy for Sensitive Groups
13348,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Teapa,171,Unhealthy,7,Good,3,Good,11,Good,171,Unhealthy
13349,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tekax,108,Unhealthy for Sensitive Groups,1,Good,23,Good,0,Good,108,Unhealthy for Sensitive Groups
13350,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tixkokob,123,Unhealthy for Sensitive Groups,1,Good,21,Good,1,Good,123,Unhealthy for Sensitive Groups
13351,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tixtla,61,Moderate,1,Good,16,Good,3,Good,61,Moderate
13352,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tlaquiltenango,172,Unhealthy,3,Good,12,Good,19,Good,172,Unhealthy
13353,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Xicohtzinco,217,Very Unhealthy,4,Good,3,Good,15,Good,217,Very Unhealthy
13354,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Dolores Hidalgo,77,Moderate,1,Good,17,Good,4,Good,77,Moderate
13355,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,El Grullo,26,Good,1,Good,11,Good,2,Good,26,Good
13356,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tulancingo,166,Unhealthy,2,Good,10,Good,6,Good,166,Unhealthy
13357,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tlapa,64,Moderate,1,Good,15,Good,3,Good,64,Moderate
13358,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Teoloyucan,160,Unhealthy,4,Good,7,Good,15,Good,160,Unhealthy
13359,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Puerto Escondido,50,Good,1,Good,20,Good,1,Good,50,Good
13360,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Rosarito,53,Moderate,1,Good,27,Good,11,Good,53,Moderate
13361,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Navolato,68,Moderate,1,Good,24,Good,3,Good,68,Moderate
13362,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Felipe Carrillo Puerto,86,Moderate,1,Good,25,Good,0,Good,86,Moderate
13363,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Naucalpan,194,Unhealthy,2,Good,40,Good,5,Good,194,Unhealthy
13364,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Salvatierra,57,Moderate,1,Good,31,Good,1,Good,57,Moderate
13365,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Acala,112,Unhealthy for Sensitive Groups,3,Good,4,Good,7,Good,112,Unhealthy for Sensitive Groups
13366,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ameca,50,Good,1,Good,14,Good,2,Good,50,Good
13367,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Hidalgo,78,Moderate,1,Good,22,Good,0,Good,78,Moderate
13368,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Progreso,60,Moderate,1,Good,28,Good,0,Good,60,Moderate
13369,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Muzquiz,65,Moderate,1,Good,32,Good,0,Good,65,Moderate
13370,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Ojo Caliente,24,Good,1,Good,19,Good,1,Good,24,Good
13371,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tesistan,74,Moderate,2,Good,2,Good,9,Good,74,Moderate
13372,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tihuatlan,95,Moderate,2,Good,24,Good,4,Good,95,Moderate
13373,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Agua Prieta,70,Moderate,2,Good,15,Good,7,Good,70,Moderate
13374,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Gomez Palacio,89,Moderate,1,Good,26,Good,0,Good,89,Moderate
13375,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tianguistenco,160,Unhealthy,4,Good,7,Good,15,Good,160,Unhealthy
13376,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Valle De Santiago,57,Moderate,1,Good,6,Good,7,Good,57,Moderate
13377,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Tenosique,61,Moderate,1,Good,13,Good,1,Good,61,Moderate
13378,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Huauchinango,183,Unhealthy,4,Good,4,Good,10,Good,183,Unhealthy
13379,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Palenque,77,Moderate,2,Good,11,Good,3,Good,77,Moderate
13380,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Buenaventura,58,Moderate,1,Good,19,Good,1,Good,58,Moderate
13381,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,San Salvador El Seco,111,Unhealthy for Sensitive Groups,2,Good,13,Good,6,Good,111,Unhealthy for Sensitive Groups
13382,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zacatecas,44,Good,1,Good,24,Good,1,Good,44,Good
13383,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Zacatelco,209,Very Unhealthy,4,Good,4,Good,14,Good,209,Very Unhealthy
13384,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Garza Garcia,87,Moderate,2,Good,4,Good,11,Good,87,Moderate
13385,10,Mexico,128455567,66,1943950,-50239,1.8,30.0,88 %,1.60 %,Comitan,56,Moderate,1,Good,13,Good,3,Good,56,Moderate
